value	birth	sign	section_start	section_value	section_pairs	j	side
39375657839	7575043165	A	7575011308	39375641910	18082	15928	U
39375657842	7575043171	A	7575011308	39375641910	18082	15931	U
39375657845	7575043177	A	7575011308	39375641910	18082	15934	U
39375657848	7575043183	A	7575011308	39375641910	18082	15937	U
39375657851	7575043189	A	7575011308	39375641910	18082	15940	U
39375657854	7575043195	A	7575011308	39375641910	18082	15943	U
39375657857	7575043201	A	7575011308	39375641910	18082	15946	U
39375657860	7575043207	A	7575011308	39375641910	18082	15949	U
39375657863	7575043213	A	7575011308	39375641910	18082	15952	U
39375657866	7575043219	A	7575011308	39375641910	18082	15955	U
39375657869	7575043225	A	7575011308	39375641910	18082	15958	U
39375657872	7575043231	A	7575011308	39375641910	18082	15961	U
39375657875	7575043237	A	7575011308	39375641910	18082	15964	U
39375657878	7575043243	A	7575011308	39375641910	18082	15967	U
39375657881	7575043249	A	7575011308	39375641910	18082	15970	U
39375657884	7575043255	A	7575011308	39375641910	18082	15973	U
39375657887	7575043261	A	7575011308	39375641910	18082	15976	U
39375657890	7575043267	A	7575011308	39375641910	18082	15979	U
39375657893	7575043273	A	7575011308	39375641910	18082	15982	U
39375657896	7575043279	A	7575011308	39375641910	18082	15985	U
39375657899	7575043285	A	7575011308	39375641910	18082	15988	U
39375657902	7575043291	A	7575011308	39375641910	18082	15991	U
39375657905	7575043297	A	7575011308	39375641910	18082	15994	U
39375657908	7575043303	A	7575011308	39375641910	18082	15997	U
39375657911	7575043309	A	7575011308	39375641910	18082	16000	U
39375657914	7575043315	A	7575011308	39375641910	18082	16003	U
39375657917	7575043321	A	7575011308	39375641910	18082	16006	U
39375657920	7575043327	A	7575011308	39375641910	18082	16009	U
39375657923	7575043333	A	7575011308	39375641910	18082	16012	U
39375657926	7575043339	A	7575011308	39375641910	18082	16015	U
39375657929	7575043345	A	7575011308	39375641910	18082	16018	U
39375657932	7575043351	A	7575011308	39375641910	18082	16021	U
39375657935	7575043357	A	7575011308	39375641910	18082	16024	U
39375657938	7575043363	A	7575011308	39375641910	18082	16027	U
39375657941	7575043369	A	7575011308	39375641910	18082	16030	U
39375657944	7575043375	A	7575011308	39375641910	18082	16033	U
39375657947	7575043381	A	7575011308	39375641910	18082	16036	U
39375657950	7575043387	A	7575011308	39375641910	18082	16039	U
39375657953	7575043393	A	7575011308	39375641910	18082	16042	U
39375657956	7575043399	A	7575011308	39375641910	18082	16045	U
39375657959	7575043405	A	7575011308	39375641910	18082	16048	U
39375657962	7575043411	A	7575011308	39375641910	18082	16051	U
39375657965	7575043417	A	7575011308	39375641910	18082	16054	U
39375657968	7575043423	A	7575011308	39375641910	18082	16057	U
39375657971	7575043429	A	7575011308	39375641910	18082	16060	U
39375657974	7575043435	A	7575011308	39375641910	18082	16063	U
39375657977	7575043441	A	7575011308	39375641910	18082	16066	U
39375657980	7575043447	A	7575011308	39375641910	18082	16069	U
39375657983	7575043453	A	7575011308	39375641910	18082	16072	U
39375657986	7575043459	A	7575011308	39375641910	18082	16075	U
39375657989	7575043465	A	7575011308	39375641910	18082	16078	U
39375657992	7575043471	A	7575011308	39375641910	18082	16081	U
39375657995	7575043477	A	7575011308	39375641910	18082	16084	U
39375657998	7575043483	A	7575011308	39375641910	18082	16087	U
39375658001	7575043489	A	7575011308	39375641910	18082	16090	U
39375658004	7575043495	A	7575011308	39375641910	18082	16093	U
39375658007	7575043501	A	7575011308	39375641910	18082	16096	U
39375658010	7575043507	A	7575011308	39375641910	18082	16099	U
39375658013	7575043513	A	7575011308	39375641910	18082	16102	U
39375658016	7575043519	A	7575011308	39375641910	18082	16105	U
39375658019	7575043525	A	7575011308	39375641910	18082	16108	U
39375658022	7575043531	A	7575011308	39375641910	18082	16111	U
39375658025	7575043537	A	7575011308	39375641910	18082	16114	U
39375658028	7575043543	A	7575011308	39375641910	18082	16117	U
39375658031	7575043549	A	7575011308	39375641910	18082	16120	U
39375658034	7575043555	A	7575011308	39375641910	18082	16123	U
39375658037	7575043561	A	7575011308	39375641910	18082	16126	U
39375658040	7575043567	A	7575011308	39375641910	18082	16129	U
39375658043	7575043573	A	7575011308	39375641910	18082	16132	U
39375658046	7575043579	A	7575011308	39375641910	18082	16135	U
39375658049	7575043585	A	7575011308	39375641910	18082	16138	U
39375658052	7575043591	A	7575011308	39375641910	18082	16141	U
39375658055	7575043597	A	7575011308	39375641910	18082	16144	U
39375658058	7575043603	A	7575011308	39375641910	18082	16147	U
39375658061	7575043609	A	7575011308	39375641910	18082	16150	U
39375658064	7575043615	A	7575011308	39375641910	18082	16153	U
39375658067	7575043621	A	7575011308	39375641910	18082	16156	U
39375658070	7575043627	A	7575011308	39375641910	18082	16159	U
39375658073	7575043633	A	7575011308	39375641910	18082	16162	U
39375658076	7575043639	A	7575011308	39375641910	18082	16165	U
39375658079	7575043645	A	7575011308	39375641910	18082	16168	U
39375658082	7575043651	A	7575011308	39375641910	18082	16171	U
39375658085	7575043657	A	7575011308	39375641910	18082	16174	U
39375658088	7575043663	A	7575011308	39375641910	18082	16177	U
39375658091	7575043669	A	7575011308	39375641910	18082	16180	U
39375658094	7575043675	A	7575011308	39375641910	18082	16183	U
39375658097	7575043681	A	7575011308	39375641910	18082	16186	U
39375658100	7575043687	A	7575011308	39375641910	18082	16189	U
39375658103	7575043693	A	7575011308	39375641910	18082	16192	U
39375658106	7575043699	A	7575011308	39375641910	18082	16195	U
39375658109	7575043705	A	7575011308	39375641910	18082	16198	U
39375658112	7575043711	A	7575011308	39375641910	18082	16201	U
39375658115	7575043717	A	7575011308	39375641910	18082	16204	U
39375658118	7575043723	A	7575011308	39375641910	18082	16207	U
39375658121	7575043729	A	7575011308	39375641910	18082	16210	U
39375658124	7575043735	A	7575011308	39375641910	18082	16213	U
39375658127	7575043741	A	7575011308	39375641910	18082	16216	U
39375658130	7575043747	A	7575011308	39375641910	18082	16219	U
39375658133	7575043753	A	7575011308	39375641910	18082	16222	U
39375658136	7575043759	A	7575011308	39375641910	18082	16225	U
39375658139	7575043765	A	7575011308	39375641910	18082	16228	U
39375658142	7575043771	A	7575011308	39375641910	18082	16231	U
39375658145	7575043777	A	7575011308	39375641910	18082	16234	U
39375658148	7575043783	A	7575011308	39375641910	18082	16237	U
39375658151	7575043789	A	7575011308	39375641910	18082	16240	U
39375658154	7575043795	A	7575011308	39375641910	18082	16243	U
39375658157	7575043801	A	7575011308	39375641910	18082	16246	U
39375658160	7575043807	A	7575011308	39375641910	18082	16249	U
39375658163	7575043813	A	7575011308	39375641910	18082	16252	U
39375658166	7575043819	A	7575011308	39375641910	18082	16255	U
39375658169	7575043825	A	7575011308	39375641910	18082	16258	U
39375658172	7575043831	A	7575011308	39375641910	18082	16261	U
39375658175	7575043837	A	7575011308	39375641910	18082	16264	U
39375658178	7575043843	A	7575011308	39375641910	18082	16267	U
39375658181	7575043849	A	7575011308	39375641910	18082	16270	U
39375658184	7575043855	A	7575011308	39375641910	18082	16273	U
39375658187	7575043861	A	7575011308	39375641910	18082	16276	U
39375658190	7575043867	A	7575011308	39375641910	18082	16279	U
39375658193	7575043873	A	7575011308	39375641910	18082	16282	U
39375658196	7575043879	A	7575011308	39375641910	18082	16285	U
39375658199	7575043885	A	7575011308	39375641910	18082	16288	U
39375658202	7575043891	A	7575011308	39375641910	18082	16291	U
39375658205	7575043897	A	7575011308	39375641910	18082	16294	U
39375658208	7575043903	A	7575011308	39375641910	18082	16297	U
39375658211	7575043909	A	7575011308	39375641910	18082	16300	U
39375658214	7575043915	A	7575011308	39375641910	18082	16303	U
39375658217	7575043921	A	7575011308	39375641910	18082	16306	U
39375658220	7575043927	A	7575011308	39375641910	18082	16309	U
39375658223	7575043933	A	7575011308	39375641910	18082	16312	U
39375658226	7575043939	A	7575011308	39375641910	18082	16315	U
39375658229	7575043945	A	7575011308	39375641910	18082	16318	U
39375658232	7575043951	A	7575011308	39375641910	18082	16321	U
39375658235	7575043957	A	7575011308	39375641910	18082	16324	U
39375658238	7575043963	A	7575011308	39375641910	18082	16327	U
39375658241	7575043969	A	7575011308	39375641910	18082	16330	U
39375658244	7575043975	A	7575011308	39375641910	18082	16333	U
39375658247	7575043981	A	7575011308	39375641910	18082	16336	U
39375658250	7575043987	A	7575011308	39375641910	18082	16339	U
39375658253	7575043993	A	7575011308	39375641910	18082	16342	U
39375658256	7575043999	A	7575011308	39375641910	18082	16345	U
39375658259	7575044005	A	7575011308	39375641910	18082	16348	U
39375658262	7575044011	A	7575011308	39375641910	18082	16351	U
39375658265	7575044017	A	7575011308	39375641910	18082	16354	U
39375658268	7575044023	A	7575011308	39375641910	18082	16357	U
39375658271	7575044029	A	7575011308	39375641910	18082	16360	U
39375658274	7575044035	A	7575011308	39375641910	18082	16363	U
39375658277	7575044041	A	7575011308	39375641910	18082	16366	U
39375658280	7575044047	A	7575011308	39375641910	18082	16369	U
39375658283	7575044053	A	7575011308	39375641910	18082	16372	U
39375658286	7575044059	A	7575011308	39375641910	18082	16375	U
39375658289	7575044065	A	7575011308	39375641910	18082	16378	U
39375658292	7575044071	A	7575011308	39375641910	18082	16381	U
39375658295	7575044077	A	7575011308	39375641910	18082	16384	U
39375658298	7575044083	A	7575011308	39375641910	18082	16387	U
39375658301	7575044089	A	7575011308	39375641910	18082	16390	U
39375658304	7575044095	A	7575011308	39375641910	18082	16393	U
39375658307	7575044101	A	7575011308	39375641910	18082	16396	U
39375658310	7575044107	A	7575011308	39375641910	18082	16399	U
39375658313	7575044113	A	7575011308	39375641910	18082	16402	U
39375658316	7575044119	A	7575011308	39375641910	18082	16405	U
39375658319	7575044125	A	7575011308	39375641910	18082	16408	U
39375658322	7575044131	A	7575011308	39375641910	18082	16411	U
39375658325	7575044137	A	7575011308	39375641910	18082	16414	U
39375658328	7575044143	A	7575011308	39375641910	18082	16417	U
39375658331	7575044149	A	7575011308	39375641910	18082	16420	U
39375658334	7575044155	A	7575011308	39375641910	18082	16423	U
39375658337	7575044161	A	7575011308	39375641910	18082	16426	U
39375658340	7575044167	A	7575011308	39375641910	18082	16429	U
39375658343	7575044173	A	7575011308	39375641910	18082	16432	U
39375658346	7575044179	A	7575011308	39375641910	18082	16435	U
39375658349	7575044185	A	7575011308	39375641910	18082	16438	U
39375658352	7575044191	A	7575011308	39375641910	18082	16441	U
39375658355	7575044197	A	7575011308	39375641910	18082	16444	U
39375658358	7575044203	A	7575011308	39375641910	18082	16447	U
39375658361	7575044209	A	7575011308	39375641910	18082	16450	U
39375658364	7575044215	A	7575011308	39375641910	18082	16453	U
39375658367	7575044221	A	7575011308	39375641910	18082	16456	U
39375658370	7575044227	A	7575011308	39375641910	18082	16459	U
39375658373	7575044233	A	7575011308	39375641910	18082	16462	U
39375658376	7575044239	A	7575011308	39375641910	18082	16465	U
39375658379	7575044245	A	7575011308	39375641910	18082	16468	U
39375658382	7575044251	A	7575011308	39375641910	18082	16471	U
39375658385	7575044257	A	7575011308	39375641910	18082	16474	U
39375658388	7575044263	A	7575011308	39375641910	18082	16477	U
39375658391	7575044269	A	7575011308	39375641910	18082	16480	U
39375658394	7575044275	A	7575011308	39375641910	18082	16483	U
39375658397	7575044281	A	7575011308	39375641910	18082	16486	U
39375658400	7575044287	A	7575011308	39375641910	18082	16489	U
39375658403	7575044293	A	7575011308	39375641910	18082	16492	U
39375658406	7575044299	A	7575011308	39375641910	18082	16495	U
39375658409	7575044305	A	7575011308	39375641910	18082	16498	U
39375658412	7575044311	A	7575011308	39375641910	18082	16501	U
39375658415	7575044317	A	7575011308	39375641910	18082	16504	U
39375658418	7575044323	A	7575011308	39375641910	18082	16507	U
39375658421	7575044329	A	7575011308	39375641910	18082	16510	U
39375658424	7575044335	A	7575011308	39375641910	18082	16513	U
39375658427	7575044341	A	7575011308	39375641910	18082	16516	U
39375658430	7575044347	A	7575011308	39375641910	18082	16519	U
39375658433	7575044353	A	7575011308	39375641910	18082	16522	U
39375658436	7575044359	A	7575011308	39375641910	18082	16525	U
39375658439	7575044365	A	7575011308	39375641910	18082	16528	U
39375658442	7575044371	A	7575011308	39375641910	18082	16531	U
39375658445	7575044377	A	7575011308	39375641910	18082	16534	U
39375658448	7575044383	A	7575011308	39375641910	18082	16537	U
39375658451	7575044389	A	7575011308	39375641910	18082	16540	U
39375658454	7575044395	A	7575011308	39375641910	18082	16543	U
39375658457	7575044401	A	7575011308	39375641910	18082	16546	U
39375658460	7575044407	A	7575011308	39375641910	18082	16549	U
39375658463	7575044413	A	7575011308	39375641910	18082	16552	U
39375658466	7575044419	A	7575011308	39375641910	18082	16555	U
39375658469	7575044425	A	7575011308	39375641910	18082	16558	U
39375658472	7575044431	A	7575011308	39375641910	18082	16561	U
39375658475	7575044437	A	7575011308	39375641910	18082	16564	U
39375658478	7575044443	A	7575011308	39375641910	18082	16567	U
39375658481	7575044449	A	7575011308	39375641910	18082	16570	U
39375658484	7575044455	A	7575011308	39375641910	18082	16573	U
39375658487	7575044461	A	7575011308	39375641910	18082	16576	U
39375658490	7575044467	A	7575011308	39375641910	18082	16579	U
39375658493	7575044473	A	7575011308	39375641910	18082	16582	U
39375658496	7575044479	A	7575011308	39375641910	18082	16585	U
39375658499	7575044485	A	7575011308	39375641910	18082	16588	U
39375658502	7575044491	A	7575011308	39375641910	18082	16591	U
39375658505	7575044497	A	7575011308	39375641910	18082	16594	U
39375658508	7575044503	A	7575011308	39375641910	18082	16597	U
39375658511	7575044509	A	7575011308	39375641910	18082	16600	U
39375658514	7575044515	A	7575011308	39375641910	18082	16603	U
39375658517	7575044521	A	7575011308	39375641910	18082	16606	U
39375658520	7575044527	A	7575011308	39375641910	18082	16609	U
39375658523	7575044533	A	7575011308	39375641910	18082	16612	U
39375658526	7575044539	A	7575011308	39375641910	18082	16615	U
39375658529	7575044545	A	7575011308	39375641910	18082	16618	U
39375658532	7575044551	A	7575011308	39375641910	18082	16621	U
39375658535	7575044557	A	7575011308	39375641910	18082	16624	U
39375658538	7575044563	A	7575011308	39375641910	18082	16627	U
39375658541	7575044569	A	7575011308	39375641910	18082	16630	U
39375658544	7575044575	A	7575011308	39375641910	18082	16633	U
39375658547	7575044581	A	7575011308	39375641910	18082	16636	U
39375658550	7575044587	A	7575011308	39375641910	18082	16639	U
39375658553	7575044593	A	7575011308	39375641910	18082	16642	U
39375658556	7575044599	A	7575011308	39375641910	18082	16645	U
39375658559	7575044605	A	7575011308	39375641910	18082	16648	U
39375658562	7575044611	A	7575011308	39375641910	18082	16651	U
39375658565	7575044617	A	7575011308	39375641910	18082	16654	U
39375658568	7575044623	A	7575011308	39375641910	18082	16657	U
39375658571	7575044629	A	7575011308	39375641910	18082	16660	U
39375658574	7575044635	A	7575011308	39375641910	18082	16663	U
39375658577	7575044641	A	7575011308	39375641910	18082	16666	U
39375658580	7575044647	A	7575011308	39375641910	18082	16669	U
39375658583	7575044653	A	7575011308	39375641910	18082	16672	U
39375658586	7575044659	A	7575011308	39375641910	18082	16675	U
39375658589	7575044665	A	7575011308	39375641910	18082	16678	U
39375658592	7575044671	A	7575011308	39375641910	18082	16681	U
39375658595	7575044677	A	7575011308	39375641910	18082	16684	U
39375658598	7575044683	A	7575011308	39375641910	18082	16687	U
39375658601	7575044689	A	7575011308	39375641910	18082	16690	U
39375658604	7575044695	A	7575011308	39375641910	18082	16693	U
39375658607	7575044701	A	7575011308	39375641910	18082	16696	U
39375658610	7575044707	A	7575011308	39375641910	18082	16699	U
39375658613	7575044713	A	7575011308	39375641910	18082	16702	U
39375658616	7575044719	A	7575011308	39375641910	18082	16705	U
39375658619	7575044725	A	7575011308	39375641910	18082	16708	U
